parancsoló,parancsolóitok,2,parancsoló,/NOUN|<PLUR><POSS<2><PLUR>>
parancsoló,parancsolóitok,2,parancsoló,/ADJ|<PLUR><POSS<2><PLUR>>
árny,árnyaitok,1,árny,/NOUN|<PLUR><POSS<2><PLUR>>
árva,árváitok,1,árva,/ADJ|<PLUR><POSS<2><PLUR>>
árva,árváitok,1,árva,/NOUN|<PLUR><POSS<2><PLUR>>
elöntő,elöntőitek,1,elönt,/VERB|[IMPERF_PART]|<PLUR><POSS<2><PLUR>>
béke,békéitek,1,béke,/NOUN|<PLUR><POSS<2><PLUR>>
parancsnok,parancsnokaitok,3,parancsnok,/NOUN|<PLUR><POSS<2><PLUR>>
küldő,küldőitek,2,küldő,/NOUN|<PLUR><POSS<2><PLUR>>
óhaj,óhajaitok,1,óhaj,/NOUN|<PLUR><POSS<2><PLUR>>
fillér,filléreitek,1,fillér,/NOUN|<PLUR><POSS<2><PLUR>>
remény,reményeitek,5,remény,/NOUN|<PLUR><POSS<2><PLUR>>
rabló,rablóitok,1,rabló,/NOUN|<PLUR><POSS<2><PLUR>>
rabló,rablóitok,1,rabló,/ADJ|<PLUR><POSS<2><PLUR>>
imádság,imádságaitok,2,imádság,/NOUN|<PLUR><POSS<2><PLUR>>
rabló,rablóitok,1,rabol,/VERB|[IMPERF_PART]|<PLUR><POSS<2><PLUR>>
piktor,piktoraitok,1,piktor,/NOUN|<PLUR><POSS<2><PLUR>>
adós,adósaitok,1,ad,/VERB|[IMPERF_PART]|[ATTRIB]|<PLUR><POSS<2><PLUR>>
mátka,mátkáitok,1,mátka,/NOUN|<PLUR><POSS<2><PLUR>>
partner,partnereitek,1,partner,/NOUN|<PLUR><POSS<2><PLUR>>
eb,ebeitek,1,eb,/NOUN|<PLUR><POSS<2><PLUR>>
emi,emiitok,1,em,/NOUN|[MET_ATTRIB]|<PLUR><POSS<2><PLUR>>
emi,emiitek,2,em,/NOUN|[MET_ATTRIB]|<PLUR><POSS<2><PLUR>>
lehetőség,lehetőségeitek,2,lehetőség,/NOUN|<PLUR><POSS<2><PLUR>>
kii,kiitek,2,ki,/NOUN|[MET_ATTRIB]|<PLUR><POSS<2><PLUR>>
kii,kiitok,1,ki,/NOUN|[MET_ATTRIB]|<PLUR><POSS<2><PLUR>>
ki,kiitek,2,ki,/NOUN|<PLUR><POSS<2><PLUR>>
lii,liitok,1,li,/NOUN|[MET_ATTRIB]|<PLUR><POSS<2><PLUR>>
érzékszerv,érzékszerveitek,16,érzékszerv,/NOUN|<PLUR><POSS<2><PLUR>>
hó,hóitok,6,hó,/NOUN|<PLUR><POSS<2><PLUR>>
ma,máitok,1,ma,/NOUN|<PLUR><POSS<2><PLUR>>
fotó,fotóitok,1,fotó,/NOUN|<PLUR><POSS<2><PLUR>>
nii,niitok,2,ni,/NOUN|[MET_ATTRIB]|<PLUR><POSS<2><PLUR>>
jó,javaitok,6,jó,/NOUN|<PLUR><POSS<2><PLUR>>
jó,javaitok,6,jó,/ADJ|<PLUR><POSS<2><PLUR>>
fűs,füveseitek,1,fű,/NOUN|[ATTRIB]|<PLUR><POSS<2><PLUR>>
