ér,teliér,3,ér,/VERB|<PREVERB<TELI>>
ül,teliül,1,ül,/VERB|<PREVERB<TELI>>
oszt,telioszt,1,oszt,/VERB|<PREVERB<TELI>>
tölt,telitölt,2,tölt,/VERB|<PREVERB<TELI>>
csinál,telicsinál,1,csinál,/VERB|<PREVERB<TELI>>
fon,telifon,1,fon,/VERB|<PREVERB<TELI>>
ing,teliing,1,ing,/VERB|<PREVERB<TELI>>
kel,telikel,1,kel,/VERB|<PREVERB<TELI>>
tol,telitol,2,tol,/VERB|<PREVERB<TELI>>
töm,telitöm,1,töm,/VERB|<PREVERB<TELI>>
vét,telivét,1,vét,/VERB|<PREVERB<TELI>>
told,telitold,1,told,/VERB|<PREVERB<TELI>>
ment,teliment,4,ment,/VERB|<PREVERB<TELI>>
ért,teliért,2,ért,/VERB|<PREVERB<TELI>>
csordít,telicsordít,1,csordít,/VERB|<PREVERB<TELI>>
