fő,tönkrefő,1,fő,/VERB|<PREVERB<TÖNKRE>>
ázik,tönkreázik,4,ázik,/VERB|<PREVERB<TÖNKRE>>
juttat,tönkrejuttat,3,juttat,/VERB|<PREVERB<TÖNKRE>>
jut,tönkrejut,7,jut,/VERB|<PREVERB<TÖNKRE>>
dől,tönkredől,1,dől,/VERB|<PREVERB<TÖNKRE>>
van,tönkrevan,4,van,/VERB|<PREVERB<TÖNKRE>>
ver,tönkrever,3,ver,/VERB|<PREVERB<TÖNKRE>>
vág,tönkrevág,1,vág,/VERB|<PREVERB<TÖNKRE>>
zúz,tönkrezúz,2,zúz,/VERB|<PREVERB<TÖNKRE>>
tehet,tönkretehet,9,tehet,/VERB|<PREVERB<TÖNKRE>>
tesz,tönkretesz,12,tesz,/VERB|<PREVERB<TÖNKRE>>
menetel,tönkremenetel,25,menetel,/VERB|<PREVERB<TÖNKRE>>
megy,tönkremegy,12,megy,/VERB|<PREVERB<TÖNKRE>>
ment,tönkrement,18,ment,/VERB|<PREVERB<TÖNKRE>>
silányít,tönkresilányít,2,silányít,/VERB|<PREVERB<TÖNKRE>>
volt,tönkrevolt,1,volt,/VERB|<PREVERB<TÖNKRE>>
silányul,tönkresilányul,1,silányul,/VERB|<PREVERB<TÖNKRE>>
sorvaszt,tönkresorvaszt,1,sorvaszt,/VERB|<PREVERB<TÖNKRE>>
fagy,tönkrefagy,1,fagy,/VERB|<PREVERB<TÖNKRE>>
mentet,tönkrementet,1,mentet,/VERB|<PREVERB<TÖNKRE>>
kopik,tönkrekopik,1,kopik,/VERB|<PREVERB<TÖNKRE>>
