rokonít,rokoníthat,1,rokonít,/VERB|<MODAL>
rezdül,rezdülhet,3,rezdül,/VERB|<MODAL>
zenebonázik,zenebonázhat,1,zenebonázik,/VERB|<MODAL>
lepattan,lepattanhat,1,lepattan,/VERB|<MODAL>
átmásolódik,átmásolódhat,1,másol,/VERB|<PREVERB<ÁT>>|[MEDIAL]|<MODAL>
lemásolódik,lemásolódhat,1,másol,/VERB|<PREVERB<LE>>|[MEDIAL]|<MODAL>
másolódik,másolódhat,1,másol,/VERB|[MEDIAL]|<MODAL>
másol,másolhat,8,másol,/VERB|<MODAL>
lemásol,lemásolhat,2,másol,/VERB|<PREVERB<LE>>|<MODAL>
lefülel,lefülelhet,2,lefülel,/VERB|<MODAL>
építtet,építtethet,6,építtet,/VERB|<MODAL>
tömörül,tömörülhet,5,tömörül,/VERB|<MODAL>
ósul,ósulhat,1,ó,/ADJ|[INTRANS_RESULT]|<MODAL>
árnyalódik,árnyalódhat,1,árny,/NOUN|[ACT2]|[MEDIAL]|<MODAL>
versenyez,versenyezhet,11,versenyez,/VERB|<MODAL>
megsemmisül,megsemmisülhet,8,megsemmisül,/VERB|<MODAL>
utalványoz,utalványozhat,1,utalványoz,/VERB|<MODAL>
megmásul,megmásulhat,1,másul,/VERB|<PREVERB<MEG>>|<MODAL>
pletykázik,pletykázhat,2,pletykázik,/VERB|<MODAL>
tömörít,tömöríthet,2,tömörít,/VERB|<MODAL>
megsemmisít,megsemmisíthet,7,megsemmisít,/VERB|<MODAL>
felszánt,felszánthat,3,felszánt,/VERB|<MODAL>
árul,árulhat,10,árul,/VERB|<MODAL>
rábeszél,rábeszélhet,1,rábeszél,/VERB|<MODAL>
elönt,elönthet,2,elönt,/VERB|<MODAL>
kibuzog,kibuzoghat,1,buzog,/VERB|<PREVERB<KI>>|<MODAL>
buzog,buzoghat,7,buzog,/VERB|<MODAL>
ásat,ásathat,2,ásat,/VERB|<MODAL>
megszentel,megszentelhet,3,megszentel,/VERB|<MODAL>
felszáll,felszállhat,7,felszáll,/VERB|<MODAL>
odafut,odafuthat,2,odafut,/VERB|<MODAL>
ellazul,ellazulhat,2,ellazul,/VERB|<MODAL>
gyámkodik,gyámkodhat,2,gyámkodik,/VERB|<MODAL>
kibékél,kibékélhet,1,béke,/NOUN|<PREVERB<KI>>|[ACT2]|<MODAL>
parancsnokoskodik,parancsnokoskodhatik,1,parancsnok,/NOUN|[REG_ACT]|<MODAL>
elkortyol,elkortyolhat,1,korty,/NOUN|<PREVERB<EL>>|[ACT2]|<MODAL>
előbukkan,előbukkanhat,7,előbukkan,/VERB|<MODAL>
elenyészik,elenyészhet,9,elenyészik,/VERB|<MODAL>
elenyészik,elenyészhetik,6,elenyészik,/VERB|<MODAL>
benyújt,benyújthat,6,benyújt,/VERB|<MODAL>
elfecseg,elfecseghet,1,elfecseg,/VERB|<MODAL>
dörmög,dörmöghet,1,dörmög,/VERB|<MODAL>
végighajózik,végighajózhat,1,hajózik,/VERB|<PREVERB<VÉGIG>>|<MODAL>
hajózik,hajózhat,6,hajózik,/VERB|<MODAL>
megleckéztet,megleckéztethet,1,megleckéztet,/VERB|<MODAL>
megtörik,megtörhet,8,megtörik,/VERB|<MODAL>
megtörik,megtörhetik,7,megtörik,/VERB|<MODAL>
vértez,vértezhet,1,vértez,/VERB|<MODAL>
kerekedik,kerekedhet,9,kerekedik,/VERB|<MODAL>
kerekedik,kerekedhetik,8,kerekedik,/VERB|<MODAL>
beiratkozik,beiratkozhat,8,beiratkozik,/VERB|<MODAL>
beiratkozik,beiratkozhatik,1,beiratkozik,/VERB|<MODAL>
dörren,dörrenhet,1,dörren,/VERB|<MODAL>
kipusztul,kipusztulhat,8,kipusztul,/VERB|<MODAL>
becsatlakozik,becsatlakozhat,2,csatlakozik,/VERB|<PREVERB<BE>>|<MODAL>
csatlakozik,csatlakozhatik,9,csatlakozik,/VERB|<MODAL>
csatlakozik,csatlakozhat,15,csatlakozik,/VERB|<MODAL>
leközöl,leközölhet,2,leközöl,/VERB|<MODAL>
megvilágosít,megvilágosíthat,4,megvilágosít,/VERB|<MODAL>
átad,átadhat,8,átad,/VERB|<MODAL>
állomásozik,állomásozhat,1,állomásozik,/VERB|<MODAL>
megpályáz,megpályázhat,2,megpályáz,/VERB|<MODAL>
kormoz,kormozhat,1,korom,/NOUN|[ACT]|<MODAL>
korog,koroghat,1,korog,/VERB|<MODAL>
meggyőződik,meggyőződhetik,10,meggyőződik,/VERB|<MODAL>
meggyőződik,meggyőződhet,10,meggyőződik,/VERB|<MODAL>
házasodik,házasodhat,8,házasodik,/VERB|<MODAL>
házasodik,házasodhatik,8,házasodik,/VERB|<MODAL>
megházasodik,megházasodhatik,5,házasodik,/VERB|<PREVERB<MEG>>|<MODAL>
örvendeztet,örvendeztethet,1,örvendeztet,/VERB|<MODAL>
fogyatkozik,fogyatkozhat,1,fogyatkozik,/VERB|<MODAL>
homályosul,homályosulhat,5,homályosul,/VERB|<MODAL>
besugároz,besugározhat,1,besugároz,/VERB|<MODAL>
elodázódik,elodázódhat,3,odáz,/VERB|<PREVERB<EL>>|[MEDIAL]|<MODAL>
leröpül,leröpülhet,1,röpül,/VERB|<PREVERB<LE>>|<MODAL>
röpül,röpülhet,9,röpül,/VERB|<MODAL>
dicsőít,dicsőíthet,1,dicsőít,/VERB|<MODAL>
adaptál,adaptálhat,2,adaptál,/VERB|<MODAL>
átlő,átlőhet,2,átlő,/VERB|<MODAL>
parádézik,parádézhat,5,parádézik,/VERB|<MODAL>
átsugároz,átsugározhat,4,átsugároz,/VERB|<MODAL>
elrejt,elrejthet,9,elrejt,/VERB|<MODAL>
átmásolódik,átmásolódhat,1,átmásol,/VERB|[MEDIAL]|<MODAL>
átnő,átnőhet,1,átnő,/VERB|<MODAL>
dupláz,duplázhat,1,dupla,/NOUN|[ACT]|<MODAL>
duplázik,duplázhat,1,dupla,/NOUN|[ACT]|<MODAL>
szorít,szoríthat,10,szorít,/VERB|<MODAL>
megfojt,megfojthat,5,megfojt,/VERB|<MODAL>
keletkezik,keletkezhetik,11,keletkezik,/VERB|<MODAL>
keletkezik,keletkezhet,18,keletkezik,/VERB|<MODAL>
tökélyesül,tökélyesülhet,1,tökély,/NOUN|[ATTRIB]|[INTRANS_RESULT]|<MODAL>
tűnik,tűnhetik,10,tűnik,/VERB|<MODAL>
tűnik,tűnhet,17,tűnik,/VERB|<MODAL>
felhatol,felhatolhat,1,felhatol,/VERB|<MODAL>
poshad,poshadhat,2,poshad,/VERB|<MODAL>
röpít,röpíthet,5,röpít,/VERB|<MODAL>
