röpül,tovaröpül,1,röpül,/VERB|<PREVERB<TOVA>>
tűnik,tovatűnik,9,tűnik,/VERB|<PREVERB<TOVA>>
foly,tovafoly,1,foly,/VERB|<PREVERB<TOVA>>
lebben,tovalebben,12,lebben,/VERB|<PREVERB<TOVA>>
szökken,tovaszökken,5,szökken,/VERB|<PREVERB<TOVA>>
ragad,tovaragad,3,ragad,/VERB|<PREVERB<TOVA>>
üget,tovaüget,2,üget,/VERB|<PREVERB<TOVA>>
bandukol,tovabandukol,1,bandukol,/VERB|<PREVERB<TOVA>>
ballag,tovaballag,2,ballag,/VERB|<PREVERB<TOVA>>
űz,tovaűz,5,űz,/VERB|<PREVERB<TOVA>>
oson,tovaoson,2,oson,/VERB|<PREVERB<TOVA>>
mozog,tovamozog,1,mozog,/VERB|<PREVERB<TOVA>>
sétál,tovasétál,2,sétál,/VERB|<PREVERB<TOVA>>
hajtat,tovahajtat,2,hajtat,/VERB|<PREVERB<TOVA>>
szólít,tovaszólít,1,szólít,/VERB|<PREVERB<TOVA>>
szárnyal,tovaszárnyal,6,szárnyal,/VERB|<PREVERB<TOVA>>
táncol,tovatáncol,2,táncol,/VERB|<PREVERB<TOVA>>
sodor,tovasodor,2,sodor,/VERB|<PREVERB<TOVA>>
enyészik,tovaenyészik,1,enyészik,/VERB|<PREVERB<TOVA>>
reppen,tovareppen,1,reppen,/VERB|<PREVERB<TOVA>>
iramlik,tovairamlik,4,iramlik,/VERB|<PREVERB<TOVA>>
nyargal,tovanyargal,4,nyargal,/VERB|<PREVERB<TOVA>>
villant,tovavillant,1,villant,/VERB|<PREVERB<TOVA>>
hagy,tovahagy,2,hagy,/VERB|<PREVERB<TOVA>>
hajt,tovahajt,3,hajt,/VERB|<PREVERB<TOVA>>
harsan,tovaharsan,1,harsan,/VERB|<PREVERB<TOVA>>
széled,tovaszéled,1,széled,/VERB|<PREVERB<TOVA>>
szelel,tovaszelel,2,szelel,/VERB|<PREVERB<TOVA>>
szédül,tovaszédül,1,szédül,/VERB|<PREVERB<TOVA>>
repdes,tovarepdes,1,repdes,/VERB|<PREVERB<TOVA>>
áramlik,tovaáramlik,1,áramlik,/VERB|<PREVERB<TOVA>>
csobog,tovacsobog,1,csobog,/VERB|<PREVERB<TOVA>>
hord,tovahord,2,hord,/VERB|<PREVERB<TOVA>>
