kerekedik,fölülkerekedik,10,kerekedik,/VERB|<PREVERB<FÖLÜL>>
lő,fölüllő,1,lő,/VERB|<PREVERB<FÖLÜL>>
ír,fölülír,2,ír,/VERB|<PREVERB<FÖLÜL>>
tornyosodik,fölültornyosodik,1,tornyosodik,/VERB|<PREVERB<FÖLÜL>>
vizsgál,fölülvizsgál,2,vizsgál,/VERB|<PREVERB<FÖLÜL>>
jár,fölüljár,1,jár,/VERB|<PREVERB<FÖLÜL>>
jön,fölüljön,3,jön,/VERB|<PREVERB<FÖLÜL>>
marad,fölülmarad,1,marad,/VERB|<PREVERB<FÖLÜL>>
nézet,fölülnézet,2,nézet,/VERB|<PREVERB<FÖLÜL>>
szilárdul,fölülszilárdul,1,szilárdul,/VERB|<PREVERB<FÖLÜL>>
halad,fölülhalad,3,halad,/VERB|<PREVERB<FÖLÜL>>
volt,fölülvolt,1,volt,/VERB|<PREVERB<FÖLÜL>>
áll,fölüláll,3,áll,/VERB|<PREVERB<FÖLÜL>>
fordul,fölülfordul,1,fordul,/VERB|<PREVERB<FÖLÜL>>
kerül,fölülkerül,2,kerül,/VERB|<PREVERB<FÖLÜL>>
emel,fölülemel,3,emel,/VERB|<PREVERB<FÖLÜL>>
etet,fölületet,11,etet,/VERB|<PREVERB<FÖLÜL>>
emelkedik,fölülemelkedik,12,emelkedik,/VERB|<PREVERB<FÖLÜL>>
