ragad,bentragad,1,ragad,/VERB|<PREVERB<BENT>>
ül,bentül,1,ül,/VERB|<PREVERB<BENT>>
pang,bentpang,1,pang,/VERB|<PREVERB<BENT>>
lenni,bentlenni,1,lenni,/VERB|<PREVERB<BENT>>
hal,benthal,2,hal,/VERB|<PREVERB<BENT>>
ont,bentont,1,ont,/VERB|<PREVERB<BENT>>
marad,bentmarad,5,marad,/VERB|<PREVERB<BENT>>
reked,bentreked,2,reked,/VERB|<PREVERB<BENT>>
felejtődik,bentfelejtődik,1,felejtődik,/VERB|<PREVERB<BENT>>
lakik,bentlakik,1,lakik,/VERB|<PREVERB<BENT>>
foglaltatik,bentfoglaltatik,5,foglaltatik,/VERB|<PREVERB<BENT>>
lapul,bentlapul,1,lapul,/VERB|<PREVERB<BENT>>
