automatika,automatikája,7,automatika,/NOUN|<POSS>
rokonítás,rokonítása,10,rokonít,/VERB|[GERUND]|<POSS>
megrezdülés,megrezdülése,4,rezdül,/VERB|<PREVERB<MEG>>|[GERUND]|<POSS>
rezdülés,rezdülése,11,rezdül,/VERB|[GERUND]|<POSS>
kézimunkakosár,kézimunkakosara,1,kézimunkakosár,/NOUN|<POSS>
rendbetétel,rendbetétele,12,rendbetétel,/NOUN|<POSS>
kosta,kostája,1,kosta,/NOUN|<POSS>
másik,másika,13,másik,/NOUN|<POSS>
versenyló,versenylova,4,versenyló,/NOUN|<POSS>
lebegő,lebegője,1,lebegő,/NOUN|<POSS>
lebegő,lebegője,1,lebegő,/ADJ|<POSS>
lebeny,lebenye,14,lebeny,/NOUN|<POSS>
értékösszeg,értékösszege,6,értékösszeg,/NOUN|<POSS>
lepattanván,lepattantja,1,lepattan,/VERB|[PERF_PART]|<POSS>
lepattant,lepattantja,1,lepattan,/VERB|[PERF_PART]|<POSS>
lepattanás,lepattanása,2,lepattan,/VERB|[GERUND]|<POSS>
családtervezés,családtervezése,1,családtervezés,/NOUN|<POSS>
dúsgazdagság,dúsgazdagsága,4,dúsgazdag,/ADJ|[ABSTRACT]|<POSS>
revizor,revizora,6,revizor,/NOUN|<POSS>
pipaszárláb,pipaszárlába,2,pipaszárláb,/NOUN|<POSS>
teljhatalmú,teljhatalmúja,1,teljhatalmú,/ADJ|<POSS>
komornyik,komornyikja,15,komornyik,/NOUN|<POSS>
komornyik,komornyika,5,komornyik,/NOUN|<POSS>
filmfelvételezés,filmfelvételezése,1,filmfelvételezés,/NOUN|<POSS>
készülődés,készülődése,11,készülődés,/NOUN|<POSS>
húspogácsa,húspogácsája,1,húspogácsa,/NOUN|<POSS>
fenékhorog,fenékhorga,2,fenékhorog,/NOUN|<POSS>
padlat,padlata,9,padlat,/NOUN|<POSS>
parancsoló,parancsolója,16,parancsoló,/NOUN|<POSS>
parancsoló,parancsolója,16,parancsoló,/ADJ|<POSS>
államügyész,államügyésze,7,államügyész,/NOUN|<POSS>
dokumentfilm,dokumentfilmje,1,dokumentfilm,/NOUN|<POSS>
megmásolás,megmásolása,4,másol,/VERB|<PREVERB<MEG>>|[GERUND]|<POSS>
másoltató,másoltatója,1,másol,/VERB|[CAUS]|[IMPERF_PART]|<POSS>
lemásoló,lemásolója,5,másol,/VERB|<PREVERB<LE>>|[IMPERF_PART]|<POSS>
másolhatóság,másolhatósága,4,másol,/VERB|[MODAL_PART]|[ABSTRACT]|<POSS>
utánmásolás,utánmásolása,1,másol,/VERB|<PREVERB<UTÁN>>|[GERUND]|<POSS>
lemásolás,lemásolása,11,másol,/VERB|<PREVERB<LE>>|[GERUND]|<POSS>
kimásolás,kimásolása,4,másol,/VERB|<PREVERB<KI>>|[GERUND]|<POSS>
keresztvíz,keresztvize,1,keresztvíz,/NOUN|<POSS>
másod,másodja,2,másod,/NOUN|<POSS>
másod,másoda,6,másod,/NOUN|<POSS>
keményszívűség,keményszívűsége,7,keményszívű,/ADJ|[ABSTRACT]|<POSS>
egybekelés,egybekelése,10,egybekelés,/NOUN|<POSS>
páciens,páciense,11,páciens,/NOUN|<POSS>
kultúrélet,kultúrélete,5,kultúrélet,/NOUN|<POSS>
falszakasz,falszakasza,3,falszakasz,/NOUN|<POSS>
felépíttető,felépíttetője,1,építtet,/VERB|<PREVERB<FEL>>|[IMPERF_PART]|<POSS>
felépíttetés,felépíttetése,8,építtet,/VERB|<PREVERB<FEL>>|[GERUND]|<POSS>
építtető,építtetője,11,építtet,/VERB|[IMPERF_PART]|<POSS>
