kerekedik,felülkerekedik,13,kerekedik,/VERB|<PREVERB<FELÜL>>
ér,felülér,2,ér,/VERB|<PREVERB<FELÜL>>
ír,felülír,20,ír,/VERB|<PREVERB<FELÜL>>
ül,felülül,1,ül,/VERB|<PREVERB<FELÜL>>
üt,felülüt,2,üt,/VERB|<PREVERB<FELÜL>>
vizsgál,felülvizsgál,7,vizsgál,/VERB|<PREVERB<FELÜL>>
irt,felülirt,2,irt,/VERB|<PREVERB<FELÜL>>
fél,felülfél,1,fél,/VERB|<PREVERB<FELÜL>>
kap,felülkap,1,kap,/VERB|<PREVERB<FELÜL>>
hág,felülhág,1,hág,/VERB|<PREVERB<FELÜL>>
jön,felüljön,11,jön,/VERB|<PREVERB<FELÜL>>
marad,felülmarad,2,marad,/VERB|<PREVERB<FELÜL>>
vág,felülvág,1,vág,/VERB|<PREVERB<FELÜL>>
nézet,felülnézet,8,nézet,/VERB|<PREVERB<FELÜL>>
tájékozódik,felültájékozódik,1,tájékozódik,/VERB|<PREVERB<FELÜL>>
tetet,felültetet,2,tetet,/VERB|<PREVERB<FELÜL>>
tromfol,felültromfol,1,tromfol,/VERB|<PREVERB<FELÜL>>
íródik,felülíródik,8,íródik,/VERB|<PREVERB<FELÜL>>
bírál,felülbírál,3,bírál,/VERB|<PREVERB<FELÜL>>
megy,felülmegy,1,megy,/VERB|<PREVERB<FELÜL>>
ment,felülment,1,ment,/VERB|<PREVERB<FELÜL>>
halad,felülhalad,11,halad,/VERB|<PREVERB<FELÜL>>
áll,felüláll,4,áll,/VERB|<PREVERB<FELÜL>>
fordul,felülfordul,1,fordul,/VERB|<PREVERB<FELÜL>>
ért,felülért,1,ért,/VERB|<PREVERB<FELÜL>>
kerül,felülkerül,4,kerül,/VERB|<PREVERB<FELÜL>>
emel,felülemel,5,emel,/VERB|<PREVERB<FELÜL>>
etet,felületet,17,etet,/VERB|<PREVERB<FELÜL>>
emelkedik,felülemelkedik,10,emelkedik,/VERB|<PREVERB<FELÜL>>
