rezdületlen,rezdületlenebb,1,rezdül,/VERB|[NEG_PERF_PART]|[COMPAR]
borsos,borsosabb,12,borsos,/ADJ|[COMPAR]
lebegő,lebegőbb,6,lebegő,/ADJ|[COMPAR]
parancsoló,parancsolóbb,10,parancsoló,/ADJ|[COMPAR]
szenvtelen,szenvtelenebb,4,szenvtelen,/ADJ|[COMPAR]
gondterhelt,gondterheltebb,8,gondterhelt,/ADJ|[COMPAR]
ó,óbb,13,ó,/ADJ|[COMPAR]
szívfacsaró,szívfacsaróbb,2,szívfacsaró,/ADJ|[COMPAR]
áros,árosabb,1,áros,/ADJ|[COMPAR]
munkált,munkáltabb,1,munkált,/ADJ|[COMPAR]
árnyalatlan,árnyalatlanabb,1,árny,/NOUN|[ACT2]|[NEG_PERF_PART]|[COMPAR]
árnyalt,árnyaltabb,17,árny,/NOUN|[ACT2]|[PERF_PART]|[COMPAR]
olvasott,olvasottabb,10,olvasott,/ADJ|[COMPAR]
kósza,kószább,3,kósza,/ADJ|[COMPAR]
készséges,készségesebb,10,készséges,/ADJ|[COMPAR]
hízékony,hízékonyabb,1,hízékony,/ADJ|[COMPAR]
tömörített,tömörítettebb,2,tömörít,/VERB|[PERF_PART]|[COMPAR]
ártó,ártóbb,6,ártó,/ADJ|[COMPAR]
ipari,iparibb,2,ipari,/ADJ|[COMPAR]
tilos,tilosabb,3,tilos,/ADJ|[COMPAR]
elárulván,elárultabb,1,árul,/VERB|<PREVERB<EL>>|[PERF_PART]|[COMPAR]
hazaáruló,hazaárulóbb,1,árul,/VERB|<PREVERB<HAZA>>|[IMPERF_PART]|[COMPAR]
bozótos,bozótosabb,1,bozótos,/ADJ|[COMPAR]
árva,árvább,13,árva,/ADJ|[COMPAR]
palatális,palatálisabb,1,palatális,/ADJ|[COMPAR]
felvilágosult,felvilágosultabb,9,felvilágosult,/ADJ|[COMPAR]
rábeszélő,rábeszélőbb,2,rábeszél,/VERB|[IMPERF_PART]|[COMPAR]
szürke,szürkébb,12,szürke,/ADJ|[COMPAR]
hibatűrő,hibatűrőbb,1,hibatűrő,/ADJ|[COMPAR]
dundi,dundibb,2,dundi,/ADJ|[COMPAR]
